taxon_a,taxon_b,r_within,r_marginal,r_between,cooccurrence,perm_p,q_BH,fdr_pass,effect_pass,both_pass
Desulfurivibrionaceae,Rhodobacteraceae,-0.7628412504805215,-0.90307141145791,-0.6000000000000001,6,0.1195065535851966,0.5871905989950283,False,True,False
Desulfurivibrionaceae,Roseicyclus,-0.5029539263823477,-0.812296597055153,-0.7999999999999999,6,0.1981495759444873,0.6452482210294213,False,False,False
Desulfurivibrionaceae,Roseimaritima,-0.40842637288462086,-0.9343711230877246,-1.0,6,0.17810331534309945,0.6233997088175239,False,False,False
Desulfurivibrionaceae,Roseovarius,-0.8305052542159195,-0.9330792370093184,-0.6000000000000001,6,0.006168080185042405,0.37652907398243934,False,True,False
Desulfurivibrionaceae,SAR324,0.9064869733098171,0.9123460298274187,0.7999999999999999,6,0.0015420200462606013,0.37652907398243934,False,True,False
Desulfurivibrionaceae,SG8-39,0.8684947701052904,0.9138583001980386,1.0,6,0.1156515034695451,0.5871905989950283,False,True,False
Desulfurivibrionaceae,SHZL01,-0.9072373058106444,0.8127398867514485,1.0,6,0.09252120277563608,0.5652154135210627,False,True,False
Desulfurivibrionaceae,SLDV01,0.18856482062388263,-0.6734864872099721,-0.7999999999999999,6,0.39398612181958365,0.7617127101120761,False,False,False
Desulfurivibrionaceae,SLND01,0.6693890020213623,0.883678547833984,0.6000000000000001,6,0.19506553585196607,0.6438677432710163,False,False,False
Desulfurivibrionaceae,SLSQ01,-0.028181491463543006,-0.9108821305729001,-0.7999999999999999,6,0.9390902081727063,0.9842098530240534,False,False,False
Desulfurivibrionaceae,SURF-3,-0.010246276418864112,-0.8705447847971944,-1.0,6,0.9699306090979183,0.991878032556691,False,False,False
Desulfurivibrionaceae,SZUA-36,-0.9043500871394253,0.7721817569245488,1.0,6,0.08712413261372398,0.5567776599845798,False,True,False
Desulfurivibrionaceae,SZUA-401,0.08133831179670926,-0.39264569659238713,-0.39999999999999997,6,0.725520431765613,0.9121975302555663,False,False,False
Desulfurivibrionaceae,Salinarimonas,0.2098786974208771,-0.24089903226347525,-0.39999999999999997,6,0.20740169622205087,0.6515153130170416,False,False,False
Desulfurivibrionaceae,Saprospiraceae,-0.40811481737768535,-0.9158974597586629,-0.6000000000000001,6,0.48882035466461066,0.8050232537057611,False,False,False
Desulfurivibrionaceae,Sediminispirochaetaceae,-0.14408740693914157,-0.9222346008483127,-1.0,6,0.8095605242868157,0.9454890189414837,False,False,False
Desulfurivibrionaceae,Spiribacter,0.1475312868660867,-0.4034236697601139,-0.7999999999999999,6,0.2158828064764842,0.6604043967754827,False,False,False
Desulfurivibrionaceae,Sunxiuqinia,0.9603988648927528,0.9857914569971761,0.7999999999999999,6,0.047802621434078645,0.4929681207443786,False,True,False
Desulfurivibrionaceae,Tangfeifania,-0.03294160223824372,-0.848364598707847,-0.6000000000000001,6,0.8720123361603701,0.9644587169348413,False,False,False
Desulfurivibrionaceae,Thiohalobacterales,0.4104694369190848,0.8535858757707672,0.6000000000000001,6,0.20663068619892058,0.6505923837979871,False,False,False
Desulfurivibrionaceae,Thiohalomonadales,0.48805033818879107,0.9250653525672805,0.7999999999999999,6,0.11873554356206631,0.5871905989950283,False,False,False
Desulfurivibrionaceae,Thiohalophilus,0.4149135882370149,0.7851274308536541,0.7999999999999999,6,0.12875867386276021,0.5887344618207818,False,False,False
Desulfurivibrionaceae,Thiohalorhabdus,0.16324675328414698,-0.08991364700091016,-0.39999999999999997,6,0.520431765612953,0.8194671497043226,False,False,False
Desulfurivibrionaceae,Thiohalospira,0.05566255955133516,-0.09558039704753808,0.19999999999999998,6,0.6569005397070162,0.8870000684720027,False,False,False
Desulfurivibrionaceae,UBA11386,0.7921826455574824,0.9235648461055436,0.6000000000000001,6,0.008481110254433308,0.3897498982093509,False,True,False
Desulfurivibrionaceae,UBA11574,0.35687332855695303,0.8690214206555494,0.6000000000000001,6,0.6707787201233616,0.8907418718521263,False,False,False
Desulfurivibrionaceae,UBA11579,-0.809228927021242,0.8314215833792569,0.7999999999999999,6,0.10100231303006939,0.5769545534818209,False,True,False
Desulfurivibrionaceae,UBA12077,-0.29883342097039434,-0.9235673246265597,-0.7999999999999999,6,0.1002313030069391,0.5757668950819956,False,False,False
Desulfurivibrionaceae,UBA12270,0.40584612110330653,0.7023844349665241,0.6000000000000001,6,0.5150346954510409,0.8155214496301809,False,False,False
Desulfurivibrionaceae,UBA12294,-0.751961859837122,0.8540457190316766,1.0,6,0.2189668465690054,0.6616729977593143,False,True,False
Desulfurivibrionaceae,UBA4486,0.8645885291220144,0.931023932518469,1.0,6,0.03392444101773323,0.4735527773465151,False,True,False
Desulfurivibrionaceae,UBA5335,0.7023074347146037,0.8764111014499223,0.6000000000000001,6,0.08018504240555127,0.5465947057311744,False,True,False
Desulfurivibrionaceae,UBA5704,0.6996805816499362,0.8398505830015958,0.7999999999999999,6,0.11719352351580571,0.5871905989950283,False,False,False
Desulfurivibrionaceae,UBA6960,-0.37585284064782226,-0.6310377067267234,-0.6000000000000001,6,0.23978411719352352,0.679873164174358,False,False,False
Desulfurivibrionaceae,WC007,0.9622258959200428,0.9935716544748731,1.0,6,0.03161141094834233,0.4675973626716822,False,True,False
Desulfurivibrionaceae,Woeseiaceae,-0.1410117146178722,-0.9167061746281355,-0.7999999999999999,6,0.4556669236700077,0.7857078066384611,False,False,False
Desulfurivibrionaceae,XN24,-0.036537501775397364,-0.852370701115309,-0.7999999999999999,6,0.8057054741711642,0.9444928029120269,False,False,False
Desulfurivibrionaceae,Xanthomonadales,0.49868872297886907,0.9120201434833967,0.7999999999999999,6,0.013878180416345412,0.40299437630708373,False,False,False
Desulfurivibrionaceae,Yeosuana,-0.45340453873977543,0.805289755462415,0.6000000000000001,6,0.18658442559753277,0.6333031541028291,False,False,False
Flavobacteriaceae,GCA-001735895,-0.5687050127833484,0.9585123874470503,0.7999999999999999,6,0.3600616808018504,0.7438457051259107,False,False,False
Flavobacteriaceae,GWC2-71-9,-0.6138168966134459,0.9141333865895171,0.7999999999999999,6,0.448727833461835,0.7836451062591396,False,False,False
Flavobacteriaceae,Gallionellaceae,-0.7390729686238677,0.8333627072937564,0.7999999999999999,6,0.24749421742482652,0.6860395454202239,False,True,False
Flavobacteriaceae,JAACFB01,0.8285476788177483,0.9779373048839537,1.0,6,0.06245181187355436,0.5154952786333751,False,True,False
Flavobacteriaceae,JAAXQD01,-0.8062182824442313,0.6648189345912977,0.7999999999999999,6,0.07170393215111796,0.5327322116222933,False,True,False
Flavobacteriaceae,JABDJL01,-0.38489455583451593,0.9684176658159446,0.7999999999999999,6,0.5990747879722437,0.8588208492136266,False,False,False
Flavobacteriaceae,Lutibacter,0.390352693499,0.8878551104638122,1.0,6,0.6723207401696222,0.8916315912106857,False,False,False
Flavobacteriaceae,Ornithinicoccus_A,0.38607216685367035,0.9377216073500471,1.0,6,0.6646106399383191,0.8893366652536318,False,False,False
Flavobacteriaceae,SAR324,-0.6926291104548348,0.893096980212428,1.0,6,0.31148804934464147,0.72447319978367,False,False,False
Flavobacteriaceae,SHZL01,0.903552416384019,0.9867204965469076,0.7999999999999999,6,0.015420200462606014,0.40299437630708373,False,True,False
Flavobacteriaceae,SZUA-36,0.7624925451196295,0.9803665284369842,0.7999999999999999,6,0.16499614494988435,0.6132069357973894,False,True,False
Flavobacteriaceae,Sunxiuqinia,-0.8724514754296099,0.810185611046574,1.0,6,0.029298380878951428,0.4658477605663419,False,True,False
Flavobacteriaceae,UBA11579,0.7774614402751198,0.9801866306055839,1.0,6,0.07324595219737856,0.5354351107904884,False,True,False
Flavobacteriaceae,UBA12294,0.6945012990639097,0.9866261685407435,0.7999999999999999,6,0.2112567463377024,0.6548238670111427,False,False,False
GCA-001735895,GCA-2722315,0.3040962187902981,-0.9008962212460093,-0.6000000000000001,6,0.6144949884348496,0.8634201179252489,False,False,False
GCA-001735895,GCA-2748055,-0.1558805450725776,-0.3098042704292322,-0.39999999999999997,6,0.7116422513492675,0.9081487700525754,False,False,False
GCA-001735895,GWC2-71-9,0.9092749248186135,0.9778579674790265,1.0,6,0.040863531225905934,0.4891748911295403,False,True,False
GCA-001735895,Gallionellaceae,0.9316845261594493,0.9477402809411034,1.0,6,0.004626060138781804,0.37652907398243934,False,True,False
GCA-001735895,Geothermobacteraceae,0.8463130427298959,0.9813844433698684,0.7999999999999999,6,0.06168080185042406,0.5132746278092256,False,True,False
GCA-001735895,Gramella,-0.5273721297854493,0.7724747420388076,1.0,6,0.4626060138781804,0.7893444291872165,False,False,False
GCA-001735895,Guyparkeria,0.27920405252703656,-0.7506135050477994,-0.7999999999999999,6,0.2274479568234387,0.6692533405811973,False,False,False
GCA-001735895,HLUCCA08,-0.12465667319794957,-0.7302053964642071,-0.6000000000000001,6,0.7147262914417888,0.9088063887036208,False,False,False
GCA-001735895,Halioglobus,-0.29229730624409656,0.30553314956140953,0.0,6,0.3646877409406322,0.7452275095913994,False,False,False
GCA-001735895,Halofilum,0.6171163285478103,0.8371440761747589,1.0,6,0.40786430223592907,0.7680317661809161,False,False,False
GCA-001735895,Halomonas,-0.17666376259360722,-0.6391986730019175,-0.39999999999999997,6,0.6360832690824981,0.8737466231897288,False,False,False
GCA-001735895,IMCC34051,-0.2703605301957129,-0.6867760367120536,-0.6000000000000001,6,0.6962220508866616,0.9004104942692319,False,False,False
GCA-001735895,J153,0.8615986097198421,0.9377489585060672,0.7999999999999999,6,0.008481110254433308,0.3897498982093509,False,True,False
GCA-001735895,JAACFB01,-0.6584896127961681,0.9361139675666164,0.7999999999999999,6,0.3400154202004626,0.7361900839702976,False,False,False
GCA-001735895,JAAXQD01,0.691592877540139,0.7333149679921241,0.6000000000000001,6,0.25212027756360833,0.6895165063424662,False,False,False
GCA-001735895,JAAYYF01,0.7980386976460082,0.8699646791840042,0.7999999999999999,6,0.117964533538936,0.5871905989950283,False,True,False
GCA-001735895,JABDJL01,0.9306172129551122,0.9970560087671448,1.0,6,0.01233616037008481,0.40299437630708373,False,True,False
GCA-001735895,JABSQH01,-0.37819706928245234,-0.5885217953375731,-1.0,6,0.5836545875096376,0.8520961138370222,False,False,False
GCA-001735895,KS3-K002,0.6153191953133527,0.9121598944439648,1.0,6,0.4263685427910563,0.7760780329396619,False,False,False
GCA-001735895,Krumholzibacteria,0.09035452468974803,-0.6648677835172062,-0.7999999999999999,6,0.5019275250578258,0.8086994593210587,False,False,False
GCA-001735895,Lutibacter,-0.5701335439001002,0.8226793068959777,0.7999999999999999,6,0.45412490362374713,0.7856898713287334,False,False,False
GCA-001735895,M0040,-0.6779238574277481,0.7914606761931094,0.6000000000000001,6,0.3207401696222051,0.7289250137191916,False,False,False
GCA-001735895,Maliponia,-0.4408876763709447,-0.7356406646717147,-0.7999999999999999,6,0.27293754818812643,0.7060813232697262,False,False,False
GCA-001735895,Marinobacter,-0.33225579002409666,-0.8152553119014835,-0.6000000000000001,6,0.6276021588280648,0.8691020245833029,False,False,False
GCA-001735895,Marivita,-0.5211374359958634,-0.869722297225726,-0.6000000000000001,6,0.433307632999229,0.7792048547452586,False,False,False
GCA-001735895,Muricauda,-0.9105255470839846,-0.8767655483460478,-0.6000000000000001,6,0.017733230531996914,0.42414568933255775,False,True,False
GCA-001735895,NaphS2,0.8490687210209399,0.8873181309630866,0.6000000000000001,6,0.08712413261372398,0.5567776599845798,False,True,False
GCA-001735895,Nevskiales,0.3667139897919435,0.6480361401941165,0.6000000000000001,6,0.3855050115651503,0.7591311975452407,False,False,False
GCA-001735895,Ornithinicoccus_A,-0.5845443666968518,0.8708122720994887,0.7999999999999999,6,0.4217424826522745,0.7742041086390496,False,False,False
GCA-001735895,PWYM01,0.45495069176251735,-0.8886926533840274,-0.7999999999999999,6,0.025443330763299923,0.4552724153566862,False,False,False
GCA-001735895,Psychroflexus,-0.0663031413885881,-0.6673792564227813,-0.6000000000000001,6,0.7594448727833462,0.9251316544106882,False,False,False
GCA-001735895,Rhodobacteraceae,-0.7053311761228751,-0.8544607472999458,-0.6000000000000001,6,0.21434078643022358,0.657654776068728,False,True,False
GCA-001735895,Roseicyclus,-0.466404133395747,-0.7432738148424839,-0.7999999999999999,6,0.2243639167309175,0.6666534104100635,False,False,False
GCA-001735895,Roseimaritima,-0.40895245227531185,-0.9410377516564791,-1.0,6,0.1141094834232845,0.5866848362051963,False,False,False
GCA-001735895,Roseovarius,-0.660891892438324,-0.8747518333231674,-0.6000000000000001,6,0.2945258288357749,0.7193852731790501,False,False,False
GCA-001735895,SAR324,0.8275241312351416,0.9543889941274054,0.7999999999999999,6,0.12104857363145721,0.5871905989950283,False,True,False
GCA-001735895,SG8-39,0.8884873522836051,0.9517303222386496,1.0,6,0.006939090208172706,0.3861344075023995,False,True,False
GCA-001735895,SHZL01,-0.5860197987828343,0.9494336354452781,1.0,6,0.39244410177332306,0.7612503562973162,False,False,False
GCA-001735895,SLDV01,0.031375537045629315,-0.7172182386734899,-0.7999999999999999,6,0.8835774865073246,0.9663944163163412,False,False,False
GCA-001735895,SLND01,0.5956550530113458,0.791491978914263,0.6000000000000001,6,0.26522744795682346,0.7000840672109765,False,False,False
GCA-001735895,SLSQ01,-0.235108605085,-0.9551373045118993,-0.7999999999999999,6,0.5312259059367772,0.8272278527627713,False,False,False
GCA-001735895,SURF-3,-0.05325794495340755,-0.9410003733661874,-1.0,6,0.9259830377794911,0.9805231390338172,False,False,False
GCA-001735895,SZUA-36,-0.6913234180945195,0.9214553112521292,1.0,6,0.3315343099460293,0.7321370620177312,False,False,False
GCA-001735895,SZUA-401,0.0036100579711890604,-0.5168374756549098,-0.39999999999999997,6,0.9953739398612182,0.9983029460599271,False,False,False
GCA-001735895,Salinarimonas,0.0060494582151873815,-0.18805296245798606,-0.39999999999999997,6,0.9707016191210486,0.9919224540175112,False,False,False
GCA-001735895,Saprospiraceae,-0.19999447312946944,-0.9010034924596578,-0.6000000000000001,6,0.7740940632228219,0.9315691209805833,False,False,False
GCA-001735895,Sediminispirochaetaceae,-0.29200645546750303,-0.9568314346905354,-1.0,6,0.5489591364687741,0.8332688321236913,False,False,False
GCA-001735895,Spiribacter,0.07444852239562602,-0.43240107821595025,-0.7999999999999999,6,0.6900539707016191,0.8982561235422095,False,False,False
GCA-001735895,Sunxiuqinia,0.7828987991424748,0.9281258753895805,0.7999999999999999,6,0.17656129529683887,0.622530773934544,False,True,False
GCA-001735895,Tangfeifania,-0.12030527069440036,-0.8581569255048598,-0.6000000000000001,6,0.8218966846569006,0.9505322890560507,False,False,False
GCA-001735895,Thiohalobacterales,0.6277814159755736,0.801492581278671,0.6000000000000001,6,0.1141094834232845,0.5866848362051963,False,False,False
GCA-001735895,Thiohalomonadales,0.835869866627811,0.9133019743038873,0.7999999999999999,6,0.025443330763299923,0.4552724153566862,False,True,False
GCA-001735895,Thiohalophilus,0.47092600673736545,0.7109288028872299,0.7999999999999999,6,0.15343099460292983,0.6051424955891832,False,False,False
GCA-001735895,Thiohalorhabdus,0.056722314116012196,-0.2081060606278056,-0.39999999999999997,6,0.8442559753276793,0.9567766525603236,False,False,False
GCA-001735895,Thiohalospira,0.18513770718415484,-0.08880054881633154,0.19999999999999998,6,0.1395528141865844,0.5947403533862521,False,False,False
GCA-001735895,UBA11386,0.3373976615454204,0.8353850898812465,0.6000000000000001,6,0.6314572089437163,0.8717839610395948,False,False,False
GCA-001735895,UBA11574,0.1721880556730345,0.8217160837295915,0.6000000000000001,6,0.851195065535852,0.9578725596482693,False,False,False
GCA-001735895,UBA11579,-0.6758691787482243,0.9332954884766138,0.7999999999999999,6,0.2390131071703932,0.6795715038768914,False,False,False
GCA-001735895,UBA12077,-0.38662567605022896,-0.9520811749928899,-0.7999999999999999,6,0.016962220508866616,0.4117239280787208,False,False,False
GCA-001735895,UBA12270,0.29204637773369413,0.5860389243013568,0.6000000000000001,6,0.4865073245952197,0.8033164947898461,False,False,False
GCA-001735895,UBA12294,-0.45422123082048377,0.9637813155811931,1.0,6,0.48496530454895914,0.8020655461404136,False,False,False
GCA-001735895,UBA4486,0.8478794598486509,0.94070419560941,1.0,6,0.03932151117964534,0.4880879536411211,False,True,False
GCA-001735895,UBA5335,0.5611986232899429,0.7705431823988361,0.6000000000000001,6,0.28373168851195063,0.7121273176306494,False,False,False
GCA-001735895,UBA5704,0.8338903850535393,0.9447113050091906,0.7999999999999999,6,0.005397070161912105,0.37652907398243934,False,True,False
GCA-001735895,UBA6960,0.09398545523952859,-0.48088921797022477,-0.6000000000000001,6,0.7124132613723978,0.9085657121961668,False,False,False
GCA-001735895,WC007,0.8375185404036454,0.9405132456553408,1.0,6,0.1295296838858905,0.5889676565795355,False,True,False
GCA-001735895,Woeseiaceae,0.36459385566790226,-0.9237768092840668,-0.7999999999999999,6,0.3091750192752506,0.7234129455582237,False,False,False
GCA-001735895,XN24,0.22248373892472698,-0.8614807967773876,-0.7999999999999999,6,0.41480339244410175,0.7716833637008762,False,False,False
GCA-001735895,Xanthomonadales,0.17198820133717185,0.8522038728088592,0.7999999999999999,6,0.6892829606784888,0.8978239838137004,False,False,False
