,RC-ABX_-1.5,RC-ABX_5.5,RC-ABX_4.0,RC-ABX_6.0,RC-ABX_12.5,RC-ABX_21.0,RC-ABX_15.5
EAR10M12x_ASV00007,0.0,0.0,0.0,0.0,3.281780838881243e-05,8.947943861258083e-05,0.0
EAR11M12x_ASV00007,0.0,0.0,0.0,0.0,3.2817808388812515e-05,8.947943861258083e-05,0.0
EAR120x_ASV00007,0.0,0.0,0.0,0.0,0.00010604839927632966,0.0002891464024832207,0.0
EAR12M14x_ASV00007,0.0,0.0,0.0,0.0,3.281780838881243e-05,8.947943861258083e-05,0.0
EAR13M14x_ASV00007,0.0,0.0,0.0,0.0,3.2817808388812515e-05,8.947943861258083e-05,0.0
EAR140x_ASV00007,0.0,0.0,0.0,0.0,9.635685171071913e-06,2.6272190072540137e-05,0.0
EAR14M16x_ASV00007,0.0,0.0,0.0,0.0,3.2817808388812515e-05,8.947943861258083e-05,0.0
EAR15M16x_ASV00007,0.0,0.0,0.0,0.0,3.2817808388812515e-05,8.947943861258083e-05,0.0
EAR40x_ASV00007,0.0,0.0,0.0,0.0,0.00010604839927632966,0.0002891464024832207,0.0
EAR4M6x_ASV00007,0.0,0.0,0.0,0.0,3.281780838881243e-05,8.94794386125811e-05,0.0
EAR5M6x_ASV00007,0.0,0.0,0.0,0.0,3.2817808388812515e-05,8.947943861258083e-05,0.0
EAR60x_ASV00007,0.0,0.0,0.0,0.0,0.00010604839927632966,0.0002891464024832207,0.0
EAR6M8x_ASV00007,0.0,0.0,0.0,0.0,3.281780838881243e-05,8.94794386125811e-05,0.0
EAR7M8x_ASV00007,0.0,0.0,0.0,0.0,3.2817808388812515e-05,8.947943861258083e-05,0.0
EAR80x_ASV00007,0.0,0.0,0.0,0.0,0.00010604839927632966,0.0002891464024832207,0.0
EAR8M10x_ASV00007,0.0,0.0,0.0,0.0,3.281780838881243e-05,8.94794386125811e-05,0.0
EAR9M10x_ASV00007,0.0,0.0,0.0,0.0,3.2817808388812515e-05,8.947943861258083e-05,0.0
EDTXS1_ASV00007,0.0,0.0,0.0,0.0,1.9282542821051552e-05,5.257484248213611e-05,0.0
EDTXS2_ASV00007,0.0,0.0,0.0,0.0,9.635685171071913e-06,2.6272190072540137e-05,0.0
ENO_ASV00007,0.0,0.0,0.0,0.0,5.799243840776747,0.004342707094166324,0.0
ETOHt2rpp_ASV00007,0.0,0.0,0.0,0.0,0.732598068665667,0.0,0.0
ETOHtex_ASV00007,0.0,0.0,0.0,0.0,0.732598068665667,0.0,0.0
FACOAL180i_ASV00007,0.0,0.0,0.0,0.0,3.2817808388812515e-05,8.947943861258083e-05,0.0
FBA_ASV00007,0.0,0.0,0.0,0.0,2.899846473826706,0.0026309102021464525,0.0
FBA3_ASV00007,0.0,0.0,0.0,0.0,-9.174338843744842e-05,0.0,0.0
FE2abcpp_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.252642299772921e-06,0.0
FE2tex_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.252642299772921e-06,0.0
FE3abcpp_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.252642299772921e-06,0.0
FE3tex_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.252642299772921e-06,0.0
FMNAT_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.252642299772921e-06,0.0
FORtex_ASV00007,0.0,0.0,0.0,0.0,-3.578853200458809e-06,-9.75792690027788e-06,0.0
FORtpp_ASV00007,0.0,0.0,0.0,0.0,-3.578853200458809e-06,-9.75792690027788e-06,0.0
FRD2_ASV00007,0.0,0.0,0.0,0.0,8.819381483705329e-05,0.0,0.0
FRD7_ASV00007,0.0,0.0,0.0,0.0,1.207774199316264,0.01592646754463684,0.0
FRTT_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195658e-06,3.2526422997729136e-06,0.0
FUM_ASV00007,0.0,0.0,0.0,0.0,-1.2077472435919823,-0.015612506417357511,0.0
G1PACT_ASV00007,0.0,0.0,0.0,0.0,5.783645598424693e-05,0.0001576940651093525,0.0
G1PTT_ASV00007,0.0,0.0,0.0,0.0,1.9282542821051552e-05,5.257484248213611e-05,0.0
G3PATAI17_ASV00007,0.0,0.0,0.0,0.0,1.6408904194406258e-05,4.4739719306290414e-05,0.0
G3PATI17_ASV00007,0.0,0.0,0.0,0.0,1.6408904194406258e-05,4.4739719306290414e-05,0.0
G3PD1_ASV00007,0.0,0.0,0.0,0.0,-8.614674702063285e-05,-0.00023488352635802465,0.0
G5SADs_ASV00007,0.0,0.0,0.0,0.0,7.10222926427215e-05,0.0001936459253877404,0.0
G5SDr_ASV00007,0.0,0.0,0.0,0.0,7.10222926427215e-05,0.0001936459253877404,0.0
GALT1_ASV00007,0.0,0.0,0.0,0.0,9.635685171071913e-06,2.6272190072540137e-05,0.0
GALU_ASV00007,0.0,0.0,0.0,0.0,3.854274068428765e-05,0.00010508876029016055,0.0
GAPD_ASV00007,0.0,0.0,0.0,0.0,5.799243840776747,0.004342707094166324,0.0
GARFTi_ASV00007,0.0,0.0,0.0,0.0,6.055714722652491e-05,0.00016511216938602317,0.0
GF6PTA_ASV00007,0.0,0.0,0.0,0.0,5.783645598424693e-05,0.0001576940651093525,0.0
GGTT_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195658e-06,3.2526422997729136e-06,0.0
GHMT2r_ASV00007,0.0,0.0,0.0,0.0,-0.7356499415015941,-1.3213615341083473,0.0
GK1_ASV00007,0.0,0.0,0.0,0.0,6.311179231815962e-05,0.00017207754032774763,0.0
GLCTR1_ASV00007,0.0,0.0,0.0,0.0,9.635685171071913e-06,2.6272190072540137e-05,0.0
GLCTR2_ASV00007,0.0,0.0,0.0,0.0,9.635685171071913e-06,2.6272190072540137e-05,0.0
GLCTR3_ASV00007,0.0,0.0,0.0,0.0,9.635685171071913e-06,2.6272190072540137e-05,0.0
GLU5K_ASV00007,0.0,0.0,0.0,0.0,7.10222926427215e-05,0.0001936459253877404,0.0
GLUDy_ASV00007,0.0,0.0,0.0,0.0,-0.10469967876235409,-1.30966510922947,0.0
GLUOX_ASV00007,0.0,0.0,0.0,0.0,0.00035751547246683614,0.0009747842815154763,0.0
GLUPRT_ASV00007,0.0,0.0,0.0,0.0,6.055714722652491e-05,0.00016511216938602317,0.0
GLUR_ASV00007,0.0,0.0,0.0,0.0,-9.635685171071913e-06,-2.6272190072540137e-05,0.0
GLYAT_ASV00007,0.0,0.0,0.0,0.0,-0.7359069300909131,-1.3220492161152457,0.0
GLYCtex_ASV00007,0.0,0.0,0.0,0.0,-1.2306678145804692e-05,-3.355478947971781e-05,0.0
GLYCtpp_ASV00007,0.0,0.0,0.0,0.0,1.2306678145804692e-05,3.355478947971781e-05,0.0
GMHEPAT_ASV00007,0.0,0.0,0.0,0.0,3.854274068428765e-05,0.00010508876029016055,0.0
GMHEPK_ASV00007,0.0,0.0,0.0,0.0,3.854274068428765e-05,0.00010508876029016055,0.0
GMHEPPA_ASV00007,0.0,0.0,0.0,0.0,3.854274068428765e-05,0.00010508876029016055,0.0
GRTT_ASV00007,0.0,0.0,0.0,0.0,1.0828636237891478e-05,2.952483237231305e-05,0.0
GSNK_ASV00007,0.0,0.0,0.0,0.0,6.191884125134006e-05,0.00016882489802797472,0.0
GSNt2pp_ASV00007,0.0,0.0,0.0,0.0,6.191884125117397e-05,0.00016882489802794165,0.0
GSNtex_ASV00007,0.0,0.0,0.0,0.0,6.191884125117397e-05,0.00016882489802794165,0.0
GTPCI_ASV00007,0.0,0.0,0.0,0.0,3.578853200458809e-06,9.75792690027788e-06,0.0
H2CO3D_ASV00007,0.0,0.0,0.0,0.0,0.0011595725155662542,0.0031616339669586283,0.0
H2Otex_ASV00007,0.0,0.0,0.0,0.0,-12.022293030988582,-1.2931660886301302,0.0
H2Otpp_ASV00007,0.0,0.0,0.0,0.0,-12.022293030988582,-1.2931660886301302,0.0
HBZOPT_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.2526422997729136e-06,0.0
HEMEtipp_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.252642299772921e-06,0.0
HEPK1_ASV00007,0.0,0.0,0.0,0.0,9.635685171071913e-06,2.6272190072540137e-05,0.0
HEPK2_ASV00007,0.0,0.0,0.0,0.0,9.635685171071913e-06,2.6272190072540137e-05,0.0
HEPT1_ASV00007,0.0,0.0,0.0,0.0,9.635685171071913e-06,2.6272190072540137e-05,0.0
HEPT2_ASV00007,0.0,0.0,0.0,0.0,9.635685171071913e-06,2.6272190072540137e-05,0.0
HEPT3_ASV00007,0.0,0.0,0.0,0.0,9.635685171071913e-06,2.6272190072540137e-05,0.0
HEPT4_ASV00007,0.0,0.0,0.0,0.0,9.635685171071913e-06,2.6272190072540137e-05,0.0
HETT_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195658e-06,3.2526422997729136e-06,0.0
HEXTT_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195658e-06,3.2526422997729136e-06,0.0
HIS_Ltex_ASV00007,0.0,0.0,0.0,0.0,3.053708166006334e-05,8.32609201515262e-05,0.0
HISt2rpp_ASV00007,0.0,0.0,0.0,0.0,3.053708166006334e-05,8.32609201515262e-05,0.0
HMPK1_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195488e-06,3.252642299773076e-06,0.0
HSDx_ASV00007,0.0,0.0,0.0,0.0,-0.8197698125619497,-1.3423781688138237,0.0
HSDy_ASV00007,0.0,0.0,0.0,0.0,1.5555626521876906,2.664129321990437,0.0
HSERTA_ASV00007,0.0,0.0,0.0,0.0,-0.7357928396257409,-1.3217511531766133,0.0
Htex_ASV00007,0.0,0.0,0.0,0.0,-7.105445802180082,-0.07933406665026321,0.0
ICDHx_ASV00007,0.0,0.0,0.0,0.0,-0.5754726920953834,0.0,0.0
IGPS_ASV00007,0.0,0.0,0.0,0.0,1.4495359283403744,4.958218047275357e-05,0.0
IHPDCOATA_ASV00007,0.0,0.0,0.0,0.0,3.2817808388812515e-05,8.947943861258083e-05,0.0
ILETA_ASV00007,0.0,0.0,0.0,0.0,-9.315535861681615e-05,-0.00025399286552077905,0.0
IMPC_ASV00007,0.0,0.0,0.0,0.0,-5.9364196159705364e-05,-0.0001618595270862501,0.0
IPDPS_ASV00007,0.0,0.0,0.0,0.0,0.0001047075091784561,0.00028549039682381177,0.0
IPMDr_ASV00007,0.0,0.0,0.0,0.0,0.0001446219605920869,0.00039431919680663877,0.0
IPPMIa_ASV00007,0.0,0.0,0.0,0.0,-0.0001446219605920869,-0.00039431919680663877,0.0
IPPMIb_ASV00007,0.0,0.0,0.0,0.0,-0.0001446219605920869,-0.00039431919680663877,0.0
IVCOATA_ASV00007,0.0,0.0,0.0,0.0,3.2817808388812515e-05,8.947943861258083e-05,0.0
KARA1_ASV00007,0.0,0.0,0.0,0.0,-0.00028270725050736864,-0.0007708158255842337,0.0
KAS14_ASV00007,0.0,0.0,0.0,0.0,0.00010604839927632966,0.0002891464024832207,0.0
KDOCT2_ASV00007,0.0,0.0,0.0,0.0,4.820077081317501e-05,0.00013142187503681238,0.0
KDOS_ASV00007,0.0,0.0,0.0,0.0,4.820077081317501e-05,0.00013142187503681238,0.0
Kt1rpp_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.252642299772921e-06,0.0
Ktex_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.252642299772921e-06,0.0
LAC_Dtex_ASV00007,0.0,0.0,0.0,0.0,-3.612818952462731,-0.029602746251863342,0.0
LDH_D_ASV00007,0.0,0.0,0.0,0.0,-3.612818952462731,-0.029602746251863342,0.0
LEUTA_ASV00007,0.0,0.0,0.0,0.0,-0.0001446219605920869,-0.00039431919680663877,0.0
LPADSS_ASV00007,0.0,0.0,0.0,0.0,1.9282542821051552e-05,5.257484248213611e-05,0.0
LYS_Ltex_ASV00007,0.0,0.0,0.0,0.0,-0.7356732359274858,-1.3214250475558775,0.0
LYSt2rpp_ASV00007,0.0,0.0,0.0,0.0,-0.7356732359274863,-1.3214250475558775,0.0
MAN6PI_ASV00007,0.0,0.0,0.0,0.0,4.349594579099275,0.0036065899713370628,0.0
MANptspp_ASV00007,0.0,0.0,0.0,0.0,4.349594579099275,0.0036065899713370628,0.0
MANtex_ASV00007,0.0,0.0,0.0,0.0,4.349594579099275,0.0036065899713370628,0.0
MCOATA_ASV00007,0.0,0.0,0.0,0.0,0.001010821553502676,0.0027560568357681593,0.0
MDH_ASV00007,0.0,0.0,0.0,0.0,-1.2077472435919823,-0.015612506417357511,0.0
MECDPDH2_ASV00007,0.0,0.0,0.0,0.0,0.00011553614541634757,0.00031501522919612484,0.0
MECDPS_ASV00007,0.0,0.0,0.0,0.0,0.00011553614541634757,0.00031501522919612484,0.0
MEPCT_ASV00007,0.0,0.0,0.0,0.0,0.00011553614541634757,0.00031501522919612484,0.0
METAT_ASV00007,0.0,0.0,0.0,0.0,4.7718042672782665e-06,1.3010569199091661e-05,0.0
METFR_ASV00007,0.0,0.0,0.0,0.0,0.7357892607725405,1.321741395249714,0.0
METSr_ASV00007,0.0,0.0,0.0,0.0,-0.7357904537236073,-1.3217446478920136,0.0
MET_Ltex_ASV00007,0.0,0.0,0.0,0.0,0.7358444614866473,1.321891902829341,0.0
METt2rpp_ASV00007,0.0,0.0,0.0,0.0,0.7358444614866473,1.321891902829341,0.0
MG2tex_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.252642299772921e-06,0.0
MGt5pp_ASV00007,0.0,0.0,0.0,0.0,-1.1929510668195666e-06,-3.252642299772921e-06,0.0
MK8tpp_ASV00007,0.0,0.0,0.0,0.0,-2.3859021336391384e-06,-6.505284599545842e-06,0.0
MN2tex_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.252642299772921e-06,0.0
MNabcpp_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.252642299772921e-06,0.0
MOAT_ASV00007,0.0,0.0,0.0,0.0,1.9282542821051552e-05,5.257484248213611e-05,0.0
MOAT3C_ASV00007,0.0,0.0,0.0,0.0,9.635685171071913e-06,2.6272190072540137e-05,0.0
MOHMT_ASV00007,0.0,0.0,0.0,0.0,2.385902133639206e-06,6.5052845990010155e-06,0.0
MQN8tex_ASV00007,0.0,0.0,0.0,0.0,2.3859021336391384e-06,6.505284599545842e-06,0.0
MTAN_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.252642299772921e-06,0.0
MTHFC_ASV00007,0.0,0.0,0.0,0.0,0.00012111429445304984,0.00033022433877204617,0.0
MTHFD_ASV00007,0.0,0.0,0.0,0.0,0.00012111429445304984,0.00033022433877204617,0.0
NACt2rpp_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.252642299772921e-06,0.0
NACtex_ASV00007,0.0,0.0,0.0,0.0,-1.1929510668195666e-06,-3.252642299772921e-06,0.0
NADH6pp_ASV00007,0.0,0.0,0.0,0.0,1.2077730063651972,0.015666486729032796,0.0
NADK_ASV00007,0.0,0.0,0.0,0.0,1.192951066819603e-06,3.2526422941714372e-06,0.0
NADS1_ASV00007,0.0,0.0,0.0,0.0,2.3859021340389227e-06,6.505284593399532e-06,0.0
NDPK1_ASV00007,0.0,0.0,0.0,0.0,0.000122475988477865,0.00033393706741399775,0.0
NDPK2_ASV00007,0.0,0.0,0.0,0.0,9.4022574134959e-05,0.0005065004295037321,0.0
NDPK3_ASV00007,0.0,0.0,0.0,0.0,0.00021296362881274134,0.0005806562621518084,0.0
NDPK4_ASV00007,0.0,0.0,0.0,0.0,2.545475953072902e-05,6.940370806736524e-05,0.0
NDPK6_ASV00007,0.0,0.0,0.0,0.0,-1.5819074359657106e-05,-4.31315179948251e-05,0.0
NH4tbpp_ASV00007,0.0,0.0,0.0,0.0,1.5541177759760416,1.309393418796539,0.0
NH4tex_ASV00007,0.0,0.0,0.0,0.0,1.5541177759760416,1.309393418796539,0.0
NNATr_ASV00007,0.0,0.0,0.0,0.0,2.3859021340389227e-06,6.505284593399532e-06,0.0
NNDMBRT_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.252642299772921e-06,0.0
NNDPR_ASV00007,0.0,0.0,0.0,0.0,3.5788532008584893e-06,9.757926893172453e-06,0.0
O2tex_ASV00007,0.0,0.0,0.0,0.0,0.0,-1.626321149886538e-06,0.0
OAASr_ASV00007,0.0,0.0,0.0,0.0,0.5754726920953834,0.0,0.0
OCDCAt2pp_ASV00007,0.0,0.0,0.0,0.0,3.2817808388812515e-05,8.947943861258083e-05,0.0
OCDCAtex_ASV00007,0.0,0.0,0.0,0.0,3.2817808388812515e-05,8.947943861258083e-05,0.0
OHPHM_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.2526422997729136e-06,0.0
OMBZLM_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.2526422997729136e-06,0.0
OMMBLHX3_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.2526422997729136e-06,0.0
OMPDC_ASV00007,0.0,0.0,0.0,0.0,8.938676590387284e-05,0.00024371760410421903,0.0
OMPHHX3_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.2526422997729136e-06,0.0
OPHBDC_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.2526422997729136e-06,0.0
OPHHX3_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.2526422997729136e-06,0.0
ORNDC_ASV00007,0.0,0.0,0.0,0.0,2.3859021336391333e-06,6.505284599545842e-06,0.0
ORNTAC_ASV00007,0.0,0.0,0.0,0.0,2.3859021336391333e-06,6.505284599545842e-06,0.0
OROTPT_ASV00007,0.0,0.0,0.0,0.0,8.938676590387284e-05,0.00024371760410421903,0.0
P5CRyr_ASV00007,0.0,0.0,0.0,0.0,-7.10222926427215e-05,-0.0001936459253877404,0.0
PANTS_ASV00007,0.0,0.0,0.0,0.0,2.385902133639206e-06,6.5052845990010155e-06,0.0
PAPPT3_ASV00007,0.0,0.0,0.0,0.0,9.635685171071913e-06,2.6272190072540137e-05,0.0
PEPGLY_ASV00007,0.0,0.0,0.0,0.0,9.635685171071913e-06,2.6272190072540137e-05,0.0
PFK_ASV00007,0.0,0.0,0.0,0.0,0.0,0.00021257879309288796,0.0
PGAMT_ASV00007,0.0,0.0,0.0,0.0,-5.783645598424693e-05,-0.0001576940651093525,0.0
PGI_ASV00007,0.0,0.0,0.0,0.0,-5.78252835053392e-05,-0.00015766360277229665,0.0
PGK_ASV00007,0.0,0.0,0.0,0.0,-5.799243840776747,-0.004342707094166324,0.0
PGM_ASV00007,0.0,0.0,0.0,0.0,-5.799243840776747,-0.004342707094166324,0.0
PGMT_ASV00007,0.0,0.0,0.0,0.0,-5.78252835053392e-05,-0.00015766360277229665,0.0
PGPP180_ASV00007,0.0,0.0,0.0,0.0,1.2306678145804692e-05,3.355478947971781e-05,0.0
PGPPAI17_ASV00007,0.0,0.0,0.0,0.0,1.2306678145804692e-05,3.355478947971781e-05,0.0
PGPPI17_ASV00007,0.0,0.0,0.0,0.0,1.2306678145804692e-05,3.355478947971781e-05,0.0
PGSA180_ASV00007,0.0,0.0,0.0,0.0,1.2306678145804692e-05,3.355478947971781e-05,0.0
PGSAAI17_ASV00007,0.0,0.0,0.0,0.0,1.2306678145804692e-05,3.355478947971781e-05,0.0
PGSAI17_ASV00007,0.0,0.0,0.0,0.0,1.2306678145804692e-05,3.355478947971781e-05,0.0
PHEMEtex_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.252642299772921e-06,0.0
PHETA1_ASV00007,0.0,0.0,0.0,0.0,0.0,-0.00016231173523685187,0.0
PHE_Ltex_ASV00007,0.0,0.0,0.0,0.0,5.953004968350054e-05,0.0,0.0
PHEt2rpp_ASV00007,0.0,0.0,0.0,0.0,5.953004968350054e-05,0.0,0.0
PIt6bpp_ASV00007,0.0,0.0,0.0,0.0,0.000351447468018407,0.0009582395560053297,0.0
PItex_ASV00007,0.0,0.0,0.0,0.0,0.000351447468018407,0.0009582395560053297,0.0
PLPS_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.252642299772921e-06,0.0
PMPK_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195488e-06,3.252642299773076e-06,0.0
PNTK_ASV00007,0.0,0.0,0.0,0.0,2.385902133639206e-06,6.5052845990010155e-06,0.0
POR4_ASV00007,0.0,0.0,0.0,0.0,0.0,1.35063406232398,0.0
PPCDC_ASV00007,0.0,0.0,0.0,0.0,2.385902133639206e-06,6.5052845990010155e-06,0.0
PPDK_ASV00007,0.0,0.0,0.0,0.0,1.4494417742969832,0.0,0.0
PPNCL3_ASV00007,0.0,0.0,0.0,0.0,2.385902133639206e-06,6.5052845990010155e-06,0.0
PPND2_ASV00007,0.0,0.0,0.0,0.0,0.0,0.0001300179814687045,0.0
PPNDH_ASV00007,0.0,0.0,0.0,0.0,0.0,0.00016231173523685187,0.0
PPTT_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195658e-06,3.2526422997729136e-06,0.0
PRAGS_ASV00007,0.0,0.0,0.0,0.0,6.055714722652491e-05,0.00016511216938602317,0.0
PRAI_ASV00007,0.0,0.0,0.0,0.0,1.4495359283403744,4.958218047275357e-05,0.0
PRAIS_ASV00007,0.0,0.0,0.0,0.0,6.055714722652491e-05,0.00016511216938602317,0.0
PRASCSi_ASV00007,0.0,0.0,0.0,0.0,5.9364196159705364e-05,0.0001618595270862501,0.0
PRFGS_ASV00007,0.0,0.0,0.0,0.0,6.055714722652491e-05,0.00016511216938602317,0.0
PRPPS_ASV00007,0.0,0.0,0.0,0.0,1.4496894511067056,0.0004681698808561682,0.0
PSCVT_ASV00007,0.0,0.0,0.0,0.0,1.4495407001446416,0.0003549224663783607,0.0
PSD180_ASV00007,0.0,0.0,0.0,0.0,4.102226048601564e-06,1.1184929826572603e-05,0.0
PSDAI17_ASV00007,0.0,0.0,0.0,0.0,4.102226048601564e-06,1.1184929826572603e-05,0.0
PSDI17_ASV00007,0.0,0.0,0.0,0.0,4.102226048601564e-06,1.1184929826572603e-05,0.0
PSSA180_ASV00007,0.0,0.0,0.0,0.0,4.102226048601564e-06,1.1184929826572603e-05,0.0
PSSAAI17_ASV00007,0.0,0.0,0.0,0.0,4.102226048601564e-06,1.1184929826572603e-05,0.0
PSSAI17_ASV00007,0.0,0.0,0.0,0.0,4.102226048601564e-06,1.1184929826572603e-05,0.0
PTAr_ASV00007,0.0,0.0,0.0,0.0,2.0426583624826082,0.04819700390984257,0.0
PTPAT_ASV00007,0.0,0.0,0.0,0.0,2.385902133639206e-06,6.5052845990010155e-06,0.0
QULNS_ASV00007,0.0,0.0,0.0,0.0,3.5788532008584893e-06,9.757926893172453e-06,0.0
RBFK_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.252642299772921e-06,0.0
RBK_Dr_ASV00007,0.0,0.0,0.0,0.0,-4.820077081317501e-05,-0.00013142187503681238,0.0
RHAT1_ASV00007,0.0,0.0,0.0,0.0,9.635685171071913e-06,2.6272190072540137e-05,0.0
RIBFLVt2rpp_ASV00007,0.0,0.0,0.0,0.0,2.3859021336391333e-06,6.505284599545842e-06,0.0
RIBFLVtex_ASV00007,0.0,0.0,0.0,0.0,2.3859021336391333e-06,6.505284599545842e-06,0.0
RNTR1_ASV00007,0.0,0.0,0.0,0.0,6.1722167096774674e-06,1.6828865585229122e-05,0.0
RNTR2_ASV00007,0.0,0.0,0.0,0.0,6.1722167096774674e-06,1.6828865585229122e-05,0.0
RNTR3_ASV00007,0.0,0.0,0.0,0.0,6.1722167096774674e-06,1.6828865585229122e-05,0.0
RNTR4_ASV00007,0.0,0.0,0.0,0.0,1.5819074359657106e-05,4.31315179948251e-05,0.0
RPE_ASV00007,0.0,0.0,0.0,0.0,-1.4496856441808323,-0.0005552333410180094,0.0
RPI_ASV00007,0.0,0.0,0.0,0.0,-1.4496362504589524,-0.0004205588236814241,0.0
RZ5PP_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.252642299772921e-06,0.0
S7PIr_ASV00007,0.0,0.0,0.0,0.0,3.854274068428765e-05,0.00010508876029016055,0.0
SERATi_ASV00007,0.0,0.0,0.0,0.0,0.7357928396257409,1.3217511531766133,0.0
SER_Ltex_ASV00007,0.0,0.0,0.0,0.0,1.449760271524211,0.0006612653833224513,0.0
SERt2rpp_ASV00007,0.0,0.0,0.0,0.0,1.449760271524211,0.0006612653833224513,0.0
SGAT_ASV00007,0.0,0.0,0.0,0.0,1.6408904194406258e-05,4.4739719306290414e-05,0.0
SHK3Dr_ASV00007,0.0,0.0,0.0,0.0,1.4495407001446416,0.0003549224663783607,0.0
SHKK_ASV00007,0.0,0.0,0.0,0.0,1.4495407001446416,0.0003549224663783607,0.0
SO4t2pp_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.252642299772921e-06,0.0
SO4tex_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.252642299772921e-06,0.0
SPMS_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.252642299772921e-06,0.0
SUCCt2rpp_ASV00007,0.0,0.0,0.0,0.0,-0.6321378448520537,-0.015239768735908658,0.0
SUCCtex_ASV00007,0.0,0.0,0.0,0.0,-0.6321378448520537,-0.015239768735908658,0.0
SUCOAS_ASV00007,0.0,0.0,0.0,0.0,0.5757281271322483,0.0006964567356213536,0.0
TDPDRE_ASV00007,0.0,0.0,0.0,0.0,1.9282542821051552e-05,5.257484248213611e-05,0.0
TDPDRRr_ASV00007,0.0,0.0,0.0,0.0,1.9282542821051552e-05,5.257484248213611e-05,0.0
TDPGDH_ASV00007,0.0,0.0,0.0,0.0,1.9282542821051552e-05,5.257484248213611e-05,0.0
TDSK_ASV00007,0.0,0.0,0.0,0.0,1.9282542821051552e-05,5.257484248213611e-05,0.0
THRD_ASV00007,0.0,0.0,0.0,0.0,0.7359069300909131,1.3220492161152457,0.0
THRD_L_ASV00007,0.0,0.0,0.0,0.0,0.00015879097539444107,0.000432951742745941,0.0
THR_Ltex_ASV00007,0.0,0.0,0.0,0.0,0.7361470374498611,1.3227038811504874,0.0
THRt2rpp_ASV00007,0.0,0.0,0.0,0.0,0.7361470374498611,1.3227038811504874,0.0
THZPSN_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195488e-06,3.252642299773076e-06,0.0
TKT1_ASV00007,0.0,0.0,0.0,0.0,-5.320064775316077e-05,-4.7611057174744094e-05,0.0
TKT2_ASV00007,0.0,0.0,0.0,0.0,-1.4496324435330792,-0.0005076222838432653,0.0
TMDS_ASV00007,0.0,0.0,0.0,0.0,1.5819074359657106e-05,4.31315179948251e-05,0.0
TMPK_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195488e-06,3.252642299773076e-06,0.0
TMPPP_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195488e-06,3.252642299773076e-06,0.0
TPI_ASV00007,0.0,0.0,0.0,0.0,2.899665004838047,0.0023862687488952553,0.0
TRDRr_ASV00007,0.0,0.0,0.0,0.0,3.433572448868951e-05,9.361811475051246e-05,0.0
TRPS1_ASV00007,0.0,0.0,0.0,0.0,1.4495359283403744,4.958218047275357e-05,0.0
TRP_Ltex_ASV00007,0.0,0.0,0.0,0.0,-1.4495177433972914,0.0,0.0
TRPt2rpp_ASV00007,0.0,0.0,0.0,0.0,-1.4495177433972914,0.0,0.0
TYRTA_ASV00007,0.0,0.0,0.0,0.0,0.0,-0.0001300179814687045,0.0
TYR_Ltex_ASV00007,0.0,0.0,0.0,0.0,4.768587363868627e-05,0.0,0.0
