sra_run,bioproject,biosample,spire_mag_count,spire_mag_ids,spire_match_key,mgnify_study_present,mgnify_study,mgnify_samples_count,mgnify_run_present,mgnify_run_analysis_types
SRR7149135,PRJNA465663,SAMN09092239,18,spire_mag_00320636;spire_mag_00320637;spire_mag_00320639;spire_mag_00320641;spire_mag_00320643;spire_mag_00320648;spire_mag_00320650;spire_mag_00320652;spire_mag_00320653;spire_mag_00320654;spire_mag_00320655;spire_mag_00320658;spire_mag_00320662;spire_mag_00320663;spire_mag_00320665;spire_mag_00320669;spire_mag_00320671;spire_mag_00320674,SAMN09092239,False,,0,False,
SRR7151428,PRJNA465664,SAMN09092041,78,spire_mag_00325137;spire_mag_00325138;spire_mag_00325139;spire_mag_00325142;spire_mag_00325143;spire_mag_00325149;spire_mag_00325150;spire_mag_00325152;spire_mag_00325155;spire_mag_00325156;spire_mag_00325158;spire_mag_00325167;spire_mag_00325170;spire_mag_00325171;spire_mag_00325174;spire_mag_00325175;spire_mag_00325176;spire_mag_00325177;spire_mag_00325178;spire_mag_00325179;spire_mag_00325180;spire_mag_00325182;spire_mag_00325184;spire_mag_00325186;spire_mag_00325187;spire_mag_00325188;spire_mag_00325189;spire_mag_00325192;spire_mag_00325193;spire_mag_00325194;spire_mag_00325197;spire_mag_00325198;spire_mag_00325200;spire_mag_00325204;spire_mag_00325205;spire_mag_00325207;spire_mag_00325208;spire_mag_00325209;spire_mag_00325210;spire_mag_00325211;spire_mag_00325214;spire_mag_00325217;spire_mag_00325218;spire_mag_00325222;spire_mag_00325223;spire_mag_00325229;spire_mag_00325232;spire_mag_00325233;spire_mag_00325234;spire_mag_00325235;spire_mag_00325237;spire_mag_00325240;spire_mag_00325241;spire_mag_00325242;spire_mag_00325245;spire_mag_00325246;spire_mag_00325247;spire_mag_00325249;spire_mag_00325252;spire_mag_00325255;spire_mag_00325256;spire_mag_00325257;spire_mag_00325263;spire_mag_00325264;spire_mag_00325273;spire_mag_00325274;spire_mag_00325281;spire_mag_00325283;spire_mag_00325289;spire_mag_00325290;spire_mag_00325292;spire_mag_00325293;spire_mag_00325302;spire_mag_00325304;spire_mag_00325305;spire_mag_00325307;spire_mag_00325308;spire_mag_00325313,SAMN09092041,False,,0,False,
SRR7151429,PRJNA465665,SAMN09092240,18,spire_mag_00320002;spire_mag_00320003;spire_mag_00320005;spire_mag_00320006;spire_mag_00320007;spire_mag_00320010;spire_mag_00320011;spire_mag_00320012;spire_mag_00320015;spire_mag_00320016;spire_mag_00320024;spire_mag_00320025;spire_mag_00320026;spire_mag_00320028;spire_mag_00320029;spire_mag_00320030;spire_mag_00320031;spire_mag_00320033,SAMN09092240,False,,0,False,
SRR7151887,PRJNA465666,SAMN09092040,87,spire_mag_00320936;spire_mag_00320937;spire_mag_00320938;spire_mag_00320939;spire_mag_00320941;spire_mag_00320945;spire_mag_00320946;spire_mag_00320950;spire_mag_00320956;spire_mag_00320958;spire_mag_00320959;spire_mag_00320964;spire_mag_00320968;spire_mag_00320970;spire_mag_00320974;spire_mag_00320979;spire_mag_00320980;spire_mag_00320983;spire_mag_00320984;spire_mag_00320988;spire_mag_00320990;spire_mag_00320995;spire_mag_00320997;spire_mag_00320998;spire_mag_00321000;spire_mag_00321002;spire_mag_00321007;spire_mag_00321009;spire_mag_00321010;spire_mag_00321013;spire_mag_00321016;spire_mag_00321017;spire_mag_00321019;spire_mag_00321022;spire_mag_00321023;spire_mag_00321027;spire_mag_00321028;spire_mag_00321030;spire_mag_00321034;spire_mag_00321037;spire_mag_00321038;spire_mag_00321041;spire_mag_00321045;spire_mag_00321047;spire_mag_00321048;spire_mag_00321049;spire_mag_00321050;spire_mag_00321057;spire_mag_00321058;spire_mag_00321061;spire_mag_00321064;spire_mag_00321065;spire_mag_00321070;spire_mag_00321072;spire_mag_00321074;spire_mag_00321075;spire_mag_00321076;spire_mag_00321078;spire_mag_00321079;spire_mag_00321082;spire_mag_00321084;spire_mag_00321087;spire_mag_00321088;spire_mag_00321089;spire_mag_00321092;spire_mag_00321100;spire_mag_00321101;spire_mag_00321103;spire_mag_00321107;spire_mag_00321108;spire_mag_00321113;spire_mag_00321115;spire_mag_00321118;spire_mag_00321124;spire_mag_00321127;spire_mag_00321131;spire_mag_00321132;spire_mag_00321135;spire_mag_00321137;spire_mag_00321139;spire_mag_00321140;spire_mag_00321141;spire_mag_00321143;spire_mag_00321148;spire_mag_00321149;spire_mag_00321151;spire_mag_00321155,SAMN09092040,False,,0,False,
SRR7152121,PRJNA465667,SAMN09092241,89,spire_mag_00324360;spire_mag_00324362;spire_mag_00324365;spire_mag_00324366;spire_mag_00324369;spire_mag_00324371;spire_mag_00324372;spire_mag_00324374;spire_mag_00324381;spire_mag_00324382;spire_mag_00324383;spire_mag_00324384;spire_mag_00324388;spire_mag_00324389;spire_mag_00324391;spire_mag_00324392;spire_mag_00324396;spire_mag_00324398;spire_mag_00324399;spire_mag_00324401;spire_mag_00324404;spire_mag_00324405;spire_mag_00324410;spire_mag_00324411;spire_mag_00324413;spire_mag_00324414;spire_mag_00324415;spire_mag_00324416;spire_mag_00324418;spire_mag_00324421;spire_mag_00324423;spire_mag_00324425;spire_mag_00324427;spire_mag_00324431;spire_mag_00324433;spire_mag_00324434;spire_mag_00324435;spire_mag_00324440;spire_mag_00324441;spire_mag_00324443;spire_mag_00324446;spire_mag_00324451;spire_mag_00324452;spire_mag_00324453;spire_mag_00324455;spire_mag_00324456;spire_mag_00324458;spire_mag_00324461;spire_mag_00324466;spire_mag_00324468;spire_mag_00324470;spire_mag_00324472;spire_mag_00324473;spire_mag_00324474;spire_mag_00324478;spire_mag_00324479;spire_mag_00324480;spire_mag_00324484;spire_mag_00324487;spire_mag_00324490;spire_mag_00324492;spire_mag_00324494;spire_mag_00324496;spire_mag_00324497;spire_mag_00324503;spire_mag_00324504;spire_mag_00324507;spire_mag_00324508;spire_mag_00324509;spire_mag_00324511;spire_mag_00324512;spire_mag_00324516;spire_mag_00324517;spire_mag_00324518;spire_mag_00324519;spire_mag_00324523;spire_mag_00324524;spire_mag_00324527;spire_mag_00324529;spire_mag_00324531;spire_mag_00324532;spire_mag_00324537;spire_mag_00324540;spire_mag_00324542;spire_mag_00324546;spire_mag_00324549;spire_mag_00324550;spire_mag_00324552;spire_mag_00324553,SAMN09092241,False,,0,False,
SRR7152120,PRJNA465668,SAMN09092039,75,spire_mag_00321742;spire_mag_00321744;spire_mag_00321745;spire_mag_00321748;spire_mag_00321750;spire_mag_00321754;spire_mag_00321758;spire_mag_00321759;spire_mag_00321760;spire_mag_00321766;spire_mag_00321768;spire_mag_00321772;spire_mag_00321773;spire_mag_00321774;spire_mag_00321775;spire_mag_00321789;spire_mag_00321791;spire_mag_00321792;spire_mag_00321795;spire_mag_00321797;spire_mag_00321799;spire_mag_00321800;spire_mag_00321805;spire_mag_00321810;spire_mag_00321811;spire_mag_00321812;spire_mag_00321813;spire_mag_00321818;spire_mag_00321820;spire_mag_00321827;spire_mag_00321828;spire_mag_00321830;spire_mag_00321832;spire_mag_00321833;spire_mag_00321834;spire_mag_00321844;spire_mag_00321846;spire_mag_00321851;spire_mag_00321853;spire_mag_00321858;spire_mag_00321863;spire_mag_00321864;spire_mag_00321865;spire_mag_00321867;spire_mag_00321868;spire_mag_00321869;spire_mag_00321871;spire_mag_00321885;spire_mag_00321886;spire_mag_00321887;spire_mag_00321894;spire_mag_00321896;spire_mag_00321897;spire_mag_00321898;spire_mag_00321899;spire_mag_00321903;spire_mag_00321906;spire_mag_00321908;spire_mag_00321911;spire_mag_00321914;spire_mag_00321918;spire_mag_00321922;spire_mag_00321923;spire_mag_00321926;spire_mag_00321928;spire_mag_00321933;spire_mag_00321935;spire_mag_00321936;spire_mag_00321939;spire_mag_00321940;spire_mag_00321949;spire_mag_00321953;spire_mag_00321957;spire_mag_00321960;spire_mag_00321963,SAMN09092039,False,,0,False,
SRR7152119,PRJNA465669,SAMN09092014,66,spire_mag_00325724;spire_mag_00325725;spire_mag_00325728;spire_mag_00325738;spire_mag_00325740;spire_mag_00325743;spire_mag_00325744;spire_mag_00325745;spire_mag_00325746;spire_mag_00325748;spire_mag_00325769;spire_mag_00325774;spire_mag_00325782;spire_mag_00325784;spire_mag_00325786;spire_mag_00325788;spire_mag_00325789;spire_mag_00325794;spire_mag_00325796;spire_mag_00325797;spire_mag_00325798;spire_mag_00325800;spire_mag_00325809;spire_mag_00325816;spire_mag_00325818;spire_mag_00325819;spire_mag_00325821;spire_mag_00325823;spire_mag_00325827;spire_mag_00325830;spire_mag_00325832;spire_mag_00325833;spire_mag_00325836;spire_mag_00325838;spire_mag_00325841;spire_mag_00325844;spire_mag_00325846;spire_mag_00325847;spire_mag_00325848;spire_mag_00325849;spire_mag_00325853;spire_mag_00325855;spire_mag_00325857;spire_mag_00325859;spire_mag_00325863;spire_mag_00325865;spire_mag_00325866;spire_mag_00325873;spire_mag_00325874;spire_mag_00325875;spire_mag_00325877;spire_mag_00325883;spire_mag_00325891;spire_mag_00325899;spire_mag_00325902;spire_mag_00325904;spire_mag_00325905;spire_mag_00325908;spire_mag_00325910;spire_mag_00325915;spire_mag_00325918;spire_mag_00325919;spire_mag_00325920;spire_mag_00325925;spire_mag_00325927;spire_mag_00325933,SAMN09092014,False,,0,False,
SRR7152251,PRJNA465670,SAMN09092242,9,spire_mag_00322393;spire_mag_00322395;spire_mag_00322398;spire_mag_00322406;spire_mag_00322411;spire_mag_00322412;spire_mag_00322413;spire_mag_00322416;spire_mag_00322418,SAMN09092242,False,,0,False,
SRR7152297,PRJNA465671,SAMN09092243,5,spire_mag_00327476;spire_mag_00327488;spire_mag_00327492;spire_mag_00327495;spire_mag_00327498,SAMN09092243,False,,0,False,
SRR7152353,PRJNA465672,SAMN09092003,68,spire_mag_00323052;spire_mag_00323053;spire_mag_00323057;spire_mag_00323058;spire_mag_00323063;spire_mag_00323065;spire_mag_00323067;spire_mag_00323074;spire_mag_00323075;spire_mag_00323078;spire_mag_00323079;spire_mag_00323084;spire_mag_00323086;spire_mag_00323088;spire_mag_00323089;spire_mag_00323099;spire_mag_00323100;spire_mag_00323104;spire_mag_00323105;spire_mag_00323106;spire_mag_00323109;spire_mag_00323111;spire_mag_00323113;spire_mag_00323118;spire_mag_00323126;spire_mag_00323127;spire_mag_00323128;spire_mag_00323130;spire_mag_00323135;spire_mag_00323137;spire_mag_00323138;spire_mag_00323139;spire_mag_00323143;spire_mag_00323150;spire_mag_00323155;spire_mag_00323156;spire_mag_00323158;spire_mag_00323161;spire_mag_00323162;spire_mag_00323165;spire_mag_00323170;spire_mag_00323173;spire_mag_00323176;spire_mag_00323180;spire_mag_00323182;spire_mag_00323185;spire_mag_00323186;spire_mag_00323187;spire_mag_00323190;spire_mag_00323195;spire_mag_00323196;spire_mag_00323200;spire_mag_00323204;spire_mag_00323207;spire_mag_00323208;spire_mag_00323209;spire_mag_00323210;spire_mag_00323212;spire_mag_00323216;spire_mag_00323217;spire_mag_00323218;spire_mag_00323223;spire_mag_00323229;spire_mag_00323234;spire_mag_00323236;spire_mag_00323241;spire_mag_00323243;spire_mag_00323245,SAMN09092003,False,,0,False,
SRR7152439,PRJNA465673,SAMN09092002,57,spire_mag_00318456;spire_mag_00318462;spire_mag_00318470;spire_mag_00318478;spire_mag_00318483;spire_mag_00318484;spire_mag_00318493;spire_mag_00318494;spire_mag_00318498;spire_mag_00318512;spire_mag_00318519;spire_mag_00318521;spire_mag_00318522;spire_mag_00318525;spire_mag_00318529;spire_mag_00318530;spire_mag_00318532;spire_mag_00318535;spire_mag_00318536;spire_mag_00318537;spire_mag_00318542;spire_mag_00318546;spire_mag_00318548;spire_mag_00318550;spire_mag_00318553;spire_mag_00318555;spire_mag_00318557;spire_mag_00318559;spire_mag_00318560;spire_mag_00318562;spire_mag_00318563;spire_mag_00318569;spire_mag_00318571;spire_mag_00318572;spire_mag_00318582;spire_mag_00318583;spire_mag_00318584;spire_mag_00318592;spire_mag_00318597;spire_mag_00318599;spire_mag_00318601;spire_mag_00318605;spire_mag_00318606;spire_mag_00318608;spire_mag_00318612;spire_mag_00318614;spire_mag_00318618;spire_mag_00318619;spire_mag_00318620;spire_mag_00318623;spire_mag_00318626;spire_mag_00318630;spire_mag_00318631;spire_mag_00318635;spire_mag_00318639;spire_mag_00318646;spire_mag_00318650,SAMN09092002,False,,0,False,
SRR7152452,PRJNA465674,SAMN09092244,65,spire_mag_00319109;spire_mag_00319113;spire_mag_00319119;spire_mag_00319125;spire_mag_00319126;spire_mag_00319129;spire_mag_00319132;spire_mag_00319138;spire_mag_00319139;spire_mag_00319145;spire_mag_00319146;spire_mag_00319154;spire_mag_00319158;spire_mag_00319160;spire_mag_00319162;spire_mag_00319169;spire_mag_00319177;spire_mag_00319178;spire_mag_00319180;spire_mag_00319181;spire_mag_00319183;spire_mag_00319184;spire_mag_00319185;spire_mag_00319187;spire_mag_00319190;spire_mag_00319191;spire_mag_00319192;spire_mag_00319193;spire_mag_00319196;spire_mag_00319198;spire_mag_00319200;spire_mag_00319201;spire_mag_00319202;spire_mag_00319208;spire_mag_00319209;spire_mag_00319214;spire_mag_00319216;spire_mag_00319217;spire_mag_00319218;spire_mag_00319221;spire_mag_00319227;spire_mag_00319239;spire_mag_00319240;spire_mag_00319241;spire_mag_00319243;spire_mag_00319247;spire_mag_00319253;spire_mag_00319254;spire_mag_00319256;spire_mag_00319258;spire_mag_00319262;spire_mag_00319263;spire_mag_00319264;spire_mag_00319266;spire_mag_00319274;spire_mag_00319275;spire_mag_00319278;spire_mag_00319280;spire_mag_00319281;spire_mag_00319283;spire_mag_00319284;spire_mag_00319285;spire_mag_00319287;spire_mag_00319289;spire_mag_00319293,SAMN09092244,False,,0,False,
SRR7152503,PRJNA465675,SAMN09092001,75,spire_mag_00328235;spire_mag_00328237;spire_mag_00328239;spire_mag_00328240;spire_mag_00328245;spire_mag_00328247;spire_mag_00328249;spire_mag_00328253;spire_mag_00328261;spire_mag_00328262;spire_mag_00328264;spire_mag_00328267;spire_mag_00328269;spire_mag_00328270;spire_mag_00328272;spire_mag_00328278;spire_mag_00328279;spire_mag_00328281;spire_mag_00328282;spire_mag_00328283;spire_mag_00328284;spire_mag_00328292;spire_mag_00328296;spire_mag_00328297;spire_mag_00328298;spire_mag_00328303;spire_mag_00328304;spire_mag_00328310;spire_mag_00328312;spire_mag_00328314;spire_mag_00328318;spire_mag_00328319;spire_mag_00328321;spire_mag_00328323;spire_mag_00328324;spire_mag_00328327;spire_mag_00328330;spire_mag_00328333;spire_mag_00328334;spire_mag_00328335;spire_mag_00328336;spire_mag_00328337;spire_mag_00328338;spire_mag_00328340;spire_mag_00328342;spire_mag_00328343;spire_mag_00328344;spire_mag_00328346;spire_mag_00328348;spire_mag_00328351;spire_mag_00328353;spire_mag_00328354;spire_mag_00328357;spire_mag_00328362;spire_mag_00328365;spire_mag_00328373;spire_mag_00328376;spire_mag_00328379;spire_mag_00328382;spire_mag_00328384;spire_mag_00328389;spire_mag_00328391;spire_mag_00328393;spire_mag_00328394;spire_mag_00328395;spire_mag_00328398;spire_mag_00328400;spire_mag_00328401;spire_mag_00328407;spire_mag_00328411;spire_mag_00328415;spire_mag_00328418;spire_mag_00328419;spire_mag_00328423;spire_mag_00328426,SAMN09092001,False,,0,False,
SRR7152504,PRJNA465676,SAMN09092245,71,spire_mag_00323723;spire_mag_00323725;spire_mag_00323727;spire_mag_00323729;spire_mag_00323733;spire_mag_00323734;spire_mag_00323735;spire_mag_00323745;spire_mag_00323747;spire_mag_00323749;spire_mag_00323751;spire_mag_00323755;spire_mag_00323764;spire_mag_00323765;spire_mag_00323766;spire_mag_00323767;spire_mag_00323768;spire_mag_00323770;spire_mag_00323771;spire_mag_00323775;spire_mag_00323776;spire_mag_00323777;spire_mag_00323778;spire_mag_00323781;spire_mag_00323786;spire_mag_00323791;spire_mag_00323799;spire_mag_00323800;spire_mag_00323801;spire_mag_00323803;spire_mag_00323810;spire_mag_00323817;spire_mag_00323821;spire_mag_00323824;spire_mag_00323825;spire_mag_00323826;spire_mag_00323827;spire_mag_00323828;spire_mag_00323830;spire_mag_00323833;spire_mag_00323836;spire_mag_00323837;spire_mag_00323842;spire_mag_00323843;spire_mag_00323845;spire_mag_00323850;spire_mag_00323851;spire_mag_00323852;spire_mag_00323853;spire_mag_00323854;spire_mag_00323855;spire_mag_00323860;spire_mag_00323862;spire_mag_00323863;spire_mag_00323865;spire_mag_00323866;spire_mag_00323869;spire_mag_00323876;spire_mag_00323877;spire_mag_00323881;spire_mag_00323882;spire_mag_00323883;spire_mag_00323884;spire_mag_00323886;spire_mag_00323888;spire_mag_00323890;spire_mag_00323891;spire_mag_00323894;spire_mag_00323895;spire_mag_00323896;spire_mag_00323900,SAMN09092245,False,,0,False,
SRR7152676,PRJNA465678,SAMN09092253,72,spire_mag_00319297;spire_mag_00319301;spire_mag_00319306;spire_mag_00319307;spire_mag_00319309;spire_mag_00319310;spire_mag_00319312;spire_mag_00319313;spire_mag_00319319;spire_mag_00319320;spire_mag_00319321;spire_mag_00319325;spire_mag_00319330;spire_mag_00319332;spire_mag_00319333;spire_mag_00319339;spire_mag_00319344;spire_mag_00319347;spire_mag_00319349;spire_mag_00319352;spire_mag_00319354;spire_mag_00319356;spire_mag_00319359;spire_mag_00319364;spire_mag_00319365;spire_mag_00319371;spire_mag_00319377;spire_mag_00319379;spire_mag_00319381;spire_mag_00319383;spire_mag_00319385;spire_mag_00319388;spire_mag_00319391;spire_mag_00319399;spire_mag_00319403;spire_mag_00319406;spire_mag_00319407;spire_mag_00319408;spire_mag_00319412;spire_mag_00319414;spire_mag_00319416;spire_mag_00319417;spire_mag_00319426;spire_mag_00319427;spire_mag_00319428;spire_mag_00319430;spire_mag_00319440;spire_mag_00319445;spire_mag_00319446;spire_mag_00319447;spire_mag_00319452;spire_mag_00319453;spire_mag_00319455;spire_mag_00319456;spire_mag_00319458;spire_mag_00319460;spire_mag_00319465;spire_mag_00319467;spire_mag_00319468;spire_mag_00319471;spire_mag_00319473;spire_mag_00319476;spire_mag_00319482;spire_mag_00319489;spire_mag_00319490;spire_mag_00319493;spire_mag_00319495;spire_mag_00319497;spire_mag_00319500;spire_mag_00319501;spire_mag_00319503;spire_mag_00319505,SAMN09092253,False,,0,False,
SRR7152869,PRJNA465679,SAMN09091999,8,spire_mag_00319515;spire_mag_00319517;spire_mag_00319519;spire_mag_00319523;spire_mag_00319526;spire_mag_00319527;spire_mag_00319529;spire_mag_00319530,SAMN09091999,False,,0,False,
SRR7152995,PRJNA465682,SAMN09091986,93,spire_mag_00320036;spire_mag_00320043;spire_mag_00320047;spire_mag_00320050;spire_mag_00320055;spire_mag_00320056;spire_mag_00320063;spire_mag_00320073;spire_mag_00320078;spire_mag_00320080;spire_mag_00320084;spire_mag_00320085;spire_mag_00320087;spire_mag_00320088;spire_mag_00320091;spire_mag_00320094;spire_mag_00320096;spire_mag_00320097;spire_mag_00320101;spire_mag_00320102;spire_mag_00320104;spire_mag_00320105;spire_mag_00320106;spire_mag_00320108;spire_mag_00320112;spire_mag_00320115;spire_mag_00320116;spire_mag_00320117;spire_mag_00320122;spire_mag_00320126;spire_mag_00320127;spire_mag_00320128;spire_mag_00320129;spire_mag_00320133;spire_mag_00320134;spire_mag_00320135;spire_mag_00320136;spire_mag_00320137;spire_mag_00320138;spire_mag_00320140;spire_mag_00320141;spire_mag_00320142;spire_mag_00320143;spire_mag_00320144;spire_mag_00320149;spire_mag_00320150;spire_mag_00320152;spire_mag_00320156;spire_mag_00320158;spire_mag_00320163;spire_mag_00320165;spire_mag_00320167;spire_mag_00320169;spire_mag_00320170;spire_mag_00320176;spire_mag_00320178;spire_mag_00320179;spire_mag_00320183;spire_mag_00320185;spire_mag_00320188;spire_mag_00320189;spire_mag_00320194;spire_mag_00320197;spire_mag_00320199;spire_mag_00320200;spire_mag_00320202;spire_mag_00320203;spire_mag_00320204;spire_mag_00320210;spire_mag_00320212;spire_mag_00320214;spire_mag_00320215;spire_mag_00320216;spire_mag_00320218;spire_mag_00320220;spire_mag_00320226;spire_mag_00320230;spire_mag_00320232;spire_mag_00320233;spire_mag_00320236;spire_mag_00320240;spire_mag_00320247;spire_mag_00320249;spire_mag_00320251;spire_mag_00320252;spire_mag_00320256;spire_mag_00320257;spire_mag_00320258;spire_mag_00320259;spire_mag_00320260;spire_mag_00320263;spire_mag_00320266;spire_mag_00320267,SAMN09091986,False,,0,False,
